id,Genero,Idade,Raça,Formação,Estado,Tempo de casa,Departamento,Senioridade,Idade Ingresso
8920,Masc,32,branco,Pós graduação,Rio Grande do Sul,3.0,Recursos Humanos,Estagiário,29.0
8921,Masc,33,pardo,Ensino Superior,Rio de Janeiro,2.0,Marketing,Analista Júnior,31.0
8922,Masc,32,branco,Doutorado,São Paulo,5.0,Administrativo,Gerente,27.0
8923,Masc,23,preto,Ensino Médio,Minas Gerais,5.0,Administrativo,Analista Júnior,18.0
8924,Masc,26,preto,Ensino Superior,Piauí,7.0,Desenvolvimento de Produtos,Analista Pleno,19.0
8925,Fem,42,branco,Ensino Superior,Ceará,2.0,TI,Analista Pleno,40.0
8926,Masc,31,branco,Mestrado,Mato Grosso,6.0,Administrativo,Analista Júnior,25.0
8927,Masc,33,branco,Mestrado,Minas Gerais,7.0,Administrativo,Analista Pleno,26.0
8928,Masc,44,pardo,Ensino Médio,Ceará,0.0,Desenvolvimento de Produtos,Gerente,44.0
8929,Masc,35,pardo,Ensino Superior,Acre,3.0,Recursos Humanos,Analista Pleno,32.0
8930,Masc,27,pardo,Mestrado,Mato Grosso,9.0,Operações,Gerente,18.0
8931,Fem,37,preto,Ensino Superior,Minas Gerais,4.0,Contabilidade,Analista Pleno,33.0
8932,Masc,23,preto,Ensino Superior,Paraná,7.0,Desenvolvimento de Produtos,Analista Júnior,16.0
8933,Fem,30,branco,Pós graduação,Rio Grande do Norte,5.0,Desenvolvimento de Produtos,Gerente,25.0
8934,Masc,30,branco,Ensino Superior,Goiás,5.0,Compras,Analista Júnior,25.0
8936,Masc,23,branco,Ensino Superior,Acre,2.0,Operações,Analista Sênior,21.0
8937,Fem,30,pardo,Ensino Superior,Sergipe,5.0,Vendas,Gerente,25.0
8938,Masc,39,branco,Pós graduação,São Paulo,6.0,Vendas,Analista Júnior,33.0
8939,Fem,38,pardo,Ensino Superior,Paraíba,7.0,Recursos Humanos,Analista Júnior,31.0
8940,Masc,23,branco,Mestrado,Tocantins,4.0,Contabilidade,Analista Pleno,19.0
8941,Fem,19,pardo,Ensino Superior,Paraná,5.0,Desenvolvimento de Produtos,Analista Pleno,14.0
8942,Masc,42,branco,Ensino Superior,Minas Gerais,3.0,Operações,Analista Pleno,39.0
8943,Masc,44,pardo,Pós graduação,Amazonas,11.0,Marketing,Analista Sênior,33.0
8944,Masc,31,branco,Ensino Superior,Maranhão,5.0,Recursos Humanos,Analista Júnior,26.0
8945,Masc,30,pardo,Ensino Superior,Minas Gerais,5.0,Vendas,Analista Júnior,25.0
8946,Masc,24,pardo,Pós graduação,Santa Catarina,4.0,Operações,Gerente,20.0
8947,Masc,29,pardo,Pós graduação,Rondônia,7.0,Desenvolvimento de Produtos,Analista Júnior,22.0
8948,Masc,40,branco,Pós graduação,Rondônia,3.0,Marketing,Analista Pleno,37.0
8949,Masc,41,pardo,Ensino Superior,Alagoas,9.0,Marketing,Analista Pleno,32.0
8950,Masc,33,pardo,Doutorado,São Paulo,6.0,TI,Analista Sênior,27.0
8951,Fem,30,pardo,Ensino Médio,Rio de Janeiro,5.0,TI,Analista Júnior,25.0
8952,Masc,30,branco,Ensino Superior,Rio Grande do Sul,0.0,Operações,Analista Júnior,30.0
8954,Masc,30,pardo,Mestrado,Paraíba,5.0,Marketing,Analista Júnior,25.0
8955,Fem,29,branco,Doutorado,Paraná,5.0,Operações,Analista Sênior,24.0
8956,Masc,38,preto,Pós graduação,Rio de Janeiro,6.0,Recursos Humanos,Analista Júnior,32.0
8957,Fem,28,branco,Ensino Superior,Paraná,5.0,Desenvolvimento de Produtos,Analista Pleno,23.0
8958,Masc,31,pardo,Ensino Superior,Bahia,9.0,Compras,Analista Júnior,22.0
8959,Masc,26,branco,Pós graduação,Mato Grosso,4.0,Vendas,Gerente,22.0
8960,Masc,24,branco,Ensino Superior,Rio de Janeiro,6.0,Compras,Estagiário,18.0
8961,Fem,30,branco,Pós graduação,Santa Catarina,5.0,Vendas,Analista Sênior,25.0
8962,Fem,41,branco,Ensino Superior,Ceará,0.0,TI,Analista Pleno,41.0
8963,Masc,32,pardo,Ensino Superior,Mato Grosso do Sul,7.0,Marketing,Analista Pleno,25.0
8964,Fem,30,pardo,Pós graduação,Santa Catarina,5.0,TI,Analista Pleno,25.0
8965,Masc,44,pardo,Ensino Superior,Rondônia,9.0,Vendas,Gerente,35.0
8966,Masc,27,pardo,Ensino Superior,Minas Gerais,2.0,Operações,Gerente,25.0
8967,Fem,27,pardo,Ensino Superior,Rio de Janeiro,8.0,Compras,Gerente,19.0
8968,Fem,44,branco,Mestrado,Sergipe,2.0,Administrativo,Gerente,42.0
8969,Masc,48,preto,Ensino Superior,Minas Gerais,5.0,Vendas,Gerente,43.0
8970,Fem,19,pardo,Pós graduação,Piauí,4.0,Compras,Analista Júnior,15.0
8971,Masc,38,pardo,Ensino Superior,Pernambuco,5.0,Contabilidade,Analista Pleno,33.0
8972,Masc,33,pardo,Ensino Superior,Santa Catarina,0.0,Marketing,Analista Júnior,33.0
8973,Fem,23,branco,Pós graduação,Alagoas,5.0,Vendas,Analista Júnior,18.0
8974,Masc,25,preto,Pós graduação,Bahia,6.0,Vendas,Estagiário,19.0
8975,Masc,34,branco,Ensino Superior,Rio de Janeiro,5.0,Recursos Humanos,Analista Pleno,29.0
8976,Fem,21,branco,Ensino Superior,Distrito Federal,1.0,Vendas,Diretor,20.0
8977,Masc,30,branco,Ensino Superior,Paraíba,5.0,Operações,Analista Júnior,25.0
8978,Fem,36,branco,Pós graduação,Rio de Janeiro,2.0,Desenvolvimento de Produtos,Analista Júnior,34.0
8979,Fem,42,branco,Pós graduação,Minas Gerais,6.0,Desenvolvimento de Produtos,Gerente,36.0
8980,Masc,25,pardo,Mestrado,Rio de Janeiro,7.0,Marketing,Analista Sênior,18.0
8981,Masc,49,branco,Ensino Superior,Rondônia,4.0,Marketing,Analista Pleno,45.0
8982,Masc,25,branco,Ensino Superior,Maranhão,0.0,Operações,Analista Júnior,25.0
8983,Masc,35,pardo,Ensino Superior,Roraima,10.0,Contabilidade,Analista Pleno,25.0
8984,Masc,28,preto,Ensino Superior,Acre,7.0,Recursos Humanos,Analista Pleno,21.0
8985,Masc,25,preto,Ensino Superior,Amapá,4.0,Recursos Humanos,Analista Júnior,21.0
8986,Masc,32,pardo,Ensino Superior,Minas Gerais,1.0,Recursos Humanos,Analista Pleno,31.0
8987,Fem,31,pardo,Ensino Superior,Rio de Janeiro,7.0,Operações,Analista Júnior,24.0
8988,Masc,45,branco,Mestrado,Rio Grande do Sul,6.0,Administrativo,Analista Sênior,39.0
8989,Masc,46,pardo,Ensino Superior,Mato Grosso do Sul,9.0,TI,Analista Pleno,37.0
8990,Masc,25,pardo,Ensino Superior,Paraíba,6.0,Recursos Humanos,Gerente,19.0
8991,Masc,35,pardo,Mestrado,Amazonas,7.0,Operações,Gerente,28.0
8992,Fem,19,branco,Ensino Superior,Santa Catarina,5.0,Compras,Analista Sênior,14.0
8993,Masc,30,pardo,Ensino Superior,Amazonas,9.0,Administrativo,Estagiário,21.0
8994,Fem,42,pardo,Pós graduação,Goiás,6.0,Desenvolvimento de Produtos,Analista Sênior,36.0
8995,Masc,39,pardo,Doutorado,Paraná,4.0,TI,Analista Pleno,35.0
8996,Fem,30,pardo,Ensino Superior,Distrito Federal,7.0,Contabilidade,Analista Júnior,23.0
8997,Masc,29,pardo,Pós graduação,Paraná,5.0,TI,Estagiário,24.0
8998,Masc,25,preto,Ensino Médio,Rio Grande do Norte,1.0,Contabilidade,Analista Sênior,24.0
8999,Masc,32,preto,Ensino Superior,Minas Gerais,0.0,Compras,Analista Sênior,32.0
9000,Masc,33,pardo,Ensino Superior,São Paulo,5.0,Administrativo,Analista Sênior,28.0
9001,Masc,35,pardo,Ensino Superior,Amazonas,8.0,Compras,Gerente,27.0
9002,Masc,29,pardo,Mestrado,Bahia,7.0,TI,Analista Júnior,22.0
9003,Masc,20,pardo,Ensino Superior,Distrito Federal,6.0,Vendas,Analista Pleno,14.0
9004,Masc,37,preto,Mestrado,Minas Gerais,2.0,Operações,Gerente,35.0
9005,Masc,18,pardo,Ensino Médio,Mato Grosso,4.0,Compras,Gerente,14.0
9006,Masc,40,branco,Doutorado,Piauí,5.0,Vendas,Analista Pleno,35.0
9007,Fem,21,pardo,Mestrado,Ceará,4.0,Compras,Analista Júnior,17.0
9010,Masc,22,pardo,Doutorado,São Paulo,5.0,Contabilidade,Analista Sênior,17.0
9011,Masc,25,pardo,Ensino Médio,São Paulo,4.0,Marketing,Analista Sênior,21.0
9012,Masc,27,pardo,Ensino Superior,Rio de Janeiro,5.0,Administrativo,Analista Júnior,22.0
9013,Fem,30,preto,Ensino Superior,Sergipe,8.0,Marketing,Analista Pleno,22.0
9014,Fem,39,branco,Ensino Superior,Roraima,5.0,Operações,Analista Júnior,34.0
9015,Masc,34,branco,Ensino Superior,Rio Grande do Norte,6.0,Compras,Analista Sênior,28.0
9016,Masc,47,pardo,Mestrado,São Paulo,5.0,Vendas,Analista Júnior,42.0
9017,Masc,38,branco,Mestrado,Amapá,11.0,Administrativo,Analista Sênior,27.0
9018,Masc,34,pardo,Ensino Superior,Santa Catarina,1.0,Recursos Humanos,Analista Sênior,33.0
9019,Masc,27,pardo,Ensino Superior,Santa Catarina,4.0,Vendas,Gerente,23.0
9020,Masc,31,branco,Ensino Superior,Sergipe,7.0,Operações,Analista Júnior,24.0
9022,Fem,30,pardo,Ensino Superior,Santa Catarina,5.0,Marketing,Gerente,25.0
9023,Fem,20,branco,Ensino Superior,Maranhão,5.0,Desenvolvimento de Produtos,Gerente,15.0
9024,Masc,22,pardo,Ensino Superior,Paraíba,5.0,Contabilidade,Analista Pleno,17.0
9025,Masc,21,branco,Pós graduação,Maranhão,4.0,Marketing,Estagiário,17.0
9026,Masc,39,branco,Ensino Superior,Tocantins,6.0,Vendas,Analista Pleno,33.0
9027,Masc,18,preto,Pós graduação,Roraima,4.0,Marketing,Analista Júnior,14.0
9028,Masc,32,branco,Ensino Superior,Amapá,7.0,Contabilidade,Analista Sênior,25.0
9029,Masc,30,pardo,Mestrado,São Paulo,5.0,Administrativo,Analista Júnior,25.0
9030,Fem,22,branco,Ensino Superior,Minas Gerais,5.0,Contabilidade,Gerente,17.0
9031,Masc,25,branco,Ensino Superior,Rio de Janeiro,3.0,Contabilidade,Gerente,22.0
9032,Masc,26,pardo,Ensino Superior,Amazonas,7.0,Operações,Analista Júnior,19.0
9033,Masc,36,pardo,Doutorado,Piauí,9.0,Operações,Gerente,27.0
9034,Masc,35,branco,Pós graduação,Pernambuco,3.0,Administrativo,Gerente,32.0
9035,Masc,43,pardo,Ensino Superior,Pará,6.0,Vendas,Analista Pleno,37.0
9036,Fem,32,preto,Pós graduação,Rio de Janeiro,10.0,Compras,Analista Pleno,22.0
9037,Fem,25,branco,Ensino Superior,Rio Grande do Norte,5.0,Vendas,Analista Júnior,20.0
9038,Masc,30,branco,Doutorado,Rio de Janeiro,5.0,Compras,Analista Júnior,25.0
9039,Masc,31,pardo,Ensino Superior,Pará,6.0,Vendas,Analista Pleno,25.0
9040,Fem,30,branco,Ensino Superior,São Paulo,5.0,TI,Estagiário,25.0
9041,Masc,29,pardo,Ensino Superior,Rio Grande do Sul,8.0,Recursos Humanos,Analista Júnior,21.0
9042,Fem,25,branco,Ensino Superior,São Paulo,6.0,TI,Analista Sênior,19.0
9043,Masc,31,pardo,Ensino Superior,Rio Grande do Sul,4.0,Operações,Estagiário,27.0
9044,Fem,22,pardo,Mestrado,Santa Catarina,5.0,Desenvolvimento de Produtos,Gerente,17.0
9046,Masc,18,branco,Ensino Superior,Bahia,3.0,Recursos Humanos,Analista Pleno,15.0
9047,Masc,21,branco,Pós graduação,Paraná,4.0,Marketing,Analista Júnior,17.0
9048,Masc,30,branco,Ensino Superior,Roraima,7.0,Operações,Analista Pleno,23.0
9049,Masc,34,pardo,Ensino Superior,Mato Grosso do Sul,8.0,Marketing,Gerente,26.0
9050,Masc,30,branco,Doutorado,Ceará,5.0,Desenvolvimento de Produtos,Analista Júnior,25.0
9051,Masc,36,pardo,Ensino Superior,Minas Gerais,10.0,Contabilidade,Analista Júnior,26.0
9052,Fem,25,pardo,Doutorado,Roraima,7.0,Operações,Analista Pleno,18.0
9053,Masc,30,branco,Mestrado,Rio Grande do Sul,5.0,Desenvolvimento de Produtos,Analista Júnior,25.0
9054,Masc,38,pardo,Ensino Superior,Paraná,2.0,Desenvolvimento de Produtos,Gerente,36.0
9055,Masc,21,branco,Pós graduação,Rio Grande do Sul,7.0,Marketing,Analista Sênior,14.0
9056,Masc,41,pardo,Ensino Superior,Pernambuco,5.0,Operações,Analista Sênior,36.0
9058,Masc,22,pardo,Ensino Superior,Rio Grande do Norte,7.0,TI,Gerente,15.0
9059,Fem,27,pardo,Ensino Superior,Ceará,7.0,Recursos Humanos,Analista Júnior,20.0
9060,Masc,29,pardo,Pós graduação,Rio de Janeiro,6.0,Marketing,Analista Júnior,23.0
9061,Masc,26,pardo,Pós graduação,São Paulo,10.0,Administrativo,Analista Sênior,16.0
9062,Masc,45,pardo,Ensino Superior,Alagoas,6.0,Compras,Analista Pleno,39.0
9063,Masc,40,preto,Ensino Superior,Pernambuco,4.0,Vendas,Estagiário,36.0
9064,Masc,20,pardo,Pós graduação,Bahia,6.0,Compras,Gerente,14.0
9065,Masc,21,pardo,Ensino Superior,Rio de Janeiro,3.0,Compras,Analista Júnior,18.0
9066,Masc,22,branco,Ensino Superior,Amazonas,0.0,Vendas,Gerente,22.0
9067,Fem,25,pardo,Pós graduação,Paraná,4.0,Contabilidade,Analista Júnior,21.0
9068,Masc,38,pardo,Ensino Superior,Amazonas,5.0,Operações,Analista Júnior,33.0
9069,Fem,19,branco,Ensino Superior,Paraná,3.0,Desenvolvimento de Produtos,Analista Sênior,16.0
9070,Fem,26,pardo,Ensino Superior,Paraná,3.0,Marketing,Analista Pleno,23.0
9071,Masc,30,pardo,Ensino Médio,Pernambuco,5.0,Vendas,Analista Júnior,25.0
9072,Masc,24,pardo,Mestrado,Paraná,6.0,Desenvolvimento de Produtos,Analista Júnior,18.0
9073,Masc,39,pardo,Ensino Superior,São Paulo,11.0,Recursos Humanos,Analista Sênior,28.0
9074,Fem,27,branco,Doutorado,Santa Catarina,0.0,Marketing,Analista Sênior,27.0
9075,Masc,28,preto,Pós graduação,Mato Grosso do Sul,0.0,Vendas,Analista Pleno,28.0
9076,Masc,20,pardo,Ensino Superior,Santa Catarina,4.0,Contabilidade,Estagiário,16.0
9077,Masc,27,pardo,Pós graduação,Rio Grande do Norte,8.0,Compras,Gerente,19.0
9078,Fem,24,pardo,Doutorado,Ceará,6.0,Vendas,Analista Júnior,18.0
9079,Masc,30,pardo,Ensino Superior,Pará,5.0,Desenvolvimento de Produtos,Analista Sênior,25.0
9080,Masc,20,pardo,Ensino Superior,Paraná,6.0,Vendas,Analista Pleno,14.0
9081,Fem,22,branco,Mestrado,Alagoas,8.0,Operações,Gerente,14.0
9082,Masc,25,pardo,Doutorado,Rio Grande do Sul,5.0,Contabilidade,Analista Sênior,20.0
9083,Masc,26,branco,Ensino Superior,Amapá,0.0,Compras,Analista Júnior,26.0
9084,Masc,32,branco,Ensino Superior,Goiás,4.0,Recursos Humanos,Estagiário,28.0
9085,Fem,26,pardo,Doutorado,Minas Gerais,7.0,Desenvolvimento de Produtos,Analista Pleno,19.0
9086,Masc,42,branco,Ensino Superior,Rio Grande do Norte,12.0,Recursos Humanos,Analista Júnior,30.0
9087,Masc,36,branco,Ensino Superior,Maranhão,4.0,Marketing,Gerente,32.0
9088,Masc,21,pardo,Ensino Superior,Acre,7.0,Recursos Humanos,Analista Pleno,14.0
9089,Fem,23,pardo,Mestrado,Acre,5.0,Contabilidade,Gerente,18.0
9090,Masc,25,pardo,Pós graduação,Mato Grosso,5.0,Vendas,Analista Pleno,20.0
9091,Masc,22,branco,Ensino Superior,Acre,5.0,Recursos Humanos,Estagiário,17.0
9092,Fem,26,pardo,Ensino Superior,Amazonas,7.0,Vendas,Analista Júnior,19.0
9093,Masc,36,pardo,Ensino Superior,Mato Grosso,9.0,Administrativo,Gerente,27.0
9094,Masc,39,branco,Ensino Superior,Rio de Janeiro,3.0,TI,Gerente,36.0
9095,Masc,30,pardo,Mestrado,Bahia,5.0,Operações,Analista Pleno,25.0
9096,Fem,30,branco,Ensino Superior,Distrito Federal,5.0,Compras,Estagiário,25.0
9097,Fem,33,branco,Ensino Superior,Amazonas,5.0,Vendas,Analista Júnior,28.0
9098,Masc,44,branco,Ensino Superior,São Paulo,3.0,Operações,Analista Pleno,41.0
9099,Masc,20,branco,Mestrado,Mato Grosso,5.0,Operações,Analista Júnior,15.0
9100,Masc,36,preto,Mestrado,São Paulo,6.0,Operações,Analista Pleno,30.0
9101,Fem,40,pardo,Ensino Superior,Rio de Janeiro,6.0,Administrativo,Analista Júnior,34.0
9102,Masc,35,branco,Ensino Superior,Minas Gerais,4.0,Vendas,Analista Júnior,31.0
9103,Masc,34,pardo,Pós graduação,Mato Grosso,1.0,Vendas,Analista Júnior,33.0
9104,Masc,29,branco,Doutorado,Pará,10.0,Recursos Humanos,Analista Pleno,19.0
9105,Masc,30,preto,Ensino Médio,Paraná,5.0,Desenvolvimento de Produtos,Analista Pleno,25.0
9106,Masc,32,pardo,Ensino Superior,Sergipe,7.0,Recursos Humanos,Analista Júnior,25.0
9107,Masc,31,preto,Ensino Médio,Paraná,5.0,Recursos Humanos,Analista Sênior,26.0
9109,Masc,30,pardo,Doutorado,Distrito Federal,5.0,Recursos Humanos,Analista Sênior,25.0
9110,Masc,40,preto,Ensino Superior,Rio Grande do Sul,6.0,Vendas,Estagiário,34.0
9111,Fem,36,pardo,Ensino Médio,Acre,7.0,Operações,Analista Sênior,29.0
9112,Fem,33,pardo,Ensino Superior,Paraíba,8.0,Compras,Analista Sênior,25.0
9113,Masc,43,branco,Ensino Superior,Minas Gerais,0.0,Marketing,Analista Pleno,43.0
9115,Masc,26,pardo,Pós graduação,São Paulo,0.0,Contabilidade,Analista Júnior,26.0
9116,Masc,30,pardo,Pós graduação,Mato Grosso do Sul,5.0,Desenvolvimento de Produtos,Analista Pleno,25.0
9117,Masc,37,pardo,Ensino Superior,Pará,3.0,Operações,Analista Júnior,34.0
9118,Masc,19,pardo,Pós graduação,Rio de Janeiro,5.0,Contabilidade,Estagiário,14.0
9119,Masc,30,branco,Ensino Superior,Rio de Janeiro,5.0,Contabilidade,Analista Pleno,25.0
9120,Fem,24,pardo,Ensino Superior,Rio de Janeiro,3.0,Contabilidade,Analista Sênior,21.0
9121,Masc,20,pardo,Ensino Superior,Paraná,5.0,Compras,Analista Júnior,15.0
9122,Fem,18,branco,Pós graduação,São Paulo,2.0,TI,Analista Sênior,16.0
9123,Masc,45,pardo,Doutorado,Pará,3.0,Contabilidade,Analista Júnior,42.0
9124,Fem,18,branco,Mestrado,Rio Grande do Norte,3.0,Administrativo,Gerente,15.0
9125,Masc,41,pardo,Ensino Superior,São Paulo,3.0,Recursos Humanos,Estagiário,38.0
9126,Fem,36,branco,Ensino Superior,Mato Grosso do Sul,7.0,Recursos Humanos,Analista Pleno,29.0
9127,Fem,20,branco,Mestrado,São Paulo,1.0,Operações,Analista Júnior,19.0
9128,Fem,42,pardo,Ensino Médio,Rio Grande do Sul,6.0,Administrativo,Gerente,36.0
9129,Fem,43,preto,Mestrado,Sergipe,9.0,Compras,Analista Pleno,34.0
9130,Fem,24,pardo,Ensino Superior,Pernambuco,3.0,Operações,Estagiário,21.0
9131,Masc,19,pardo,Ensino Superior,São Paulo,3.0,Compras,Gerente,16.0
9132,Masc,30,pardo,Doutorado,Mato Grosso do Sul,5.0,Operações,Analista Júnior,25.0
9133,Masc,37,pardo,Ensino Superior,Maranhão,7.0,Desenvolvimento de Produtos,Analista Sênior,30.0
9134,Masc,39,pardo,Pós graduação,Pernambuco,0.0,Compras,Gerente,39.0
9136,Masc,39,branco,Ensino Superior,Minas Gerais,8.0,Operações,Gerente,31.0
9137,Masc,30,pardo,Ensino Superior,Santa Catarina,2.0,TI,Diretor,28.0
9138,Fem,28,pardo,Ensino Superior,Roraima,2.0,TI,Analista Júnior,26.0
9139,Masc,48,pardo,Ensino Superior,São Paulo,6.0,TI,Analista Sênior,42.0
9140,Masc,20,branco,Pós graduação,Distrito Federal,0.0,TI,Analista Júnior,20.0
9141,Masc,19,pardo,Ensino Superior,Pernambuco,4.0,Marketing,Analista Júnior,15.0
9142,Masc,38,pardo,Ensino Superior,Rio Grande do Norte,3.0,Compras,Analista Júnior,35.0
9143,Masc,30,branco,Pós graduação,Minas Gerais,5.0,Marketing,Analista Pleno,25.0
9144,Masc,26,branco,Pós graduação,Roraima,7.0,Administrativo,Analista Júnior,19.0
9145,Masc,38,pardo,Mestrado,Minas Gerais,6.0,TI,Analista Sênior,32.0
9146,Masc,33,branco,Ensino Superior,Acre,1.0,Marketing,Gerente,32.0
9147,Masc,43,pardo,Doutorado,Rio de Janeiro,0.0,TI,Analista Júnior,43.0
9148,Fem,37,branco,Doutorado,Bahia,5.0,Recursos Humanos,Gerente,32.0
9149,Masc,21,pardo,Ensino Superior,São Paulo,5.0,Recursos Humanos,Analista Pleno,16.0
9150,Masc,42,branco,Ensino Superior,Rio Grande do Sul,2.0,Desenvolvimento de Produtos,Analista Júnior,40.0
9151,Masc,41,branco,Ensino Superior,Maranhão,8.0,Desenvolvimento de Produtos,Analista Sênior,33.0
9152,Masc,22,pardo,Ensino Superior,Santa Catarina,7.0,Contabilidade,Estagiário,15.0
9153,Masc,44,pardo,Pós graduação,São Paulo,8.0,Recursos Humanos,Gerente,36.0
9154,Fem,26,preto,Ensino Superior,Paraná,2.0,TI,Analista Pleno,24.0
9155,Fem,26,pardo,Pós graduação,Santa Catarina,11.0,Administrativo,Analista Pleno,15.0
9156,Masc,18,pardo,Ensino Superior,Piauí,4.0,Vendas,Gerente,14.0
9157,Fem,30,branco,Pós graduação,Paraná,0.0,Recursos Humanos,Analista Pleno,30.0
9158,Masc,20,pardo,Ensino Superior,Sergipe,6.0,Operações,Analista Pleno,14.0
9159,Masc,25,preto,Ensino Superior,Rio de Janeiro,7.0,TI,Analista Júnior,18.0
9160,Masc,18,pardo,Ensino Superior,Alagoas,3.0,Administrativo,Diretor,15.0
9161,Masc,31,branco,Mestrado,Rio Grande do Norte,7.0,Vendas,Analista Pleno,24.0
9162,Masc,30,pardo,Ensino Superior,São Paulo,5.0,Desenvolvimento de Produtos,Analista Pleno,25.0
9163,Masc,25,pardo,Ensino Superior,Piauí,8.0,Administrativo,Analista Pleno,17.0
9164,Masc,28,pardo,Ensino Superior,Roraima,6.0,Administrativo,Analista Pleno,22.0
9165,Masc,29,pardo,Ensino Superior,Sergipe,4.0,Recursos Humanos,Analista Sênior,25.0
9166,Masc,35,branco,Doutorado,Mato Grosso do Sul,4.0,Vendas,Analista Sênior,31.0
9167,Masc,30,pardo,Ensino Médio,Pernambuco,5.0,Recursos Humanos,Gerente,25.0
9168,Fem,24,pardo,Ensino Médio,Ceará,7.0,TI,Analista Júnior,17.0
9169,Masc,30,branco,Ensino Superior,Mato Grosso do Sul,5.0,TI,Analista Pleno,25.0
9170,Masc,30,pardo,Ensino Superior,Paraná,5.0,Operações,Diretor,25.0
9171,Masc,27,branco,Pós graduação,Amazonas,6.0,TI,Gerente,21.0
9172,Masc,25,pardo,Ensino Superior,São Paulo,6.0,Contabilidade,Gerente,19.0
9173,Masc,39,branco,Mestrado,Roraima,1.0,Contabilidade,Analista Sênior,38.0
9174,Masc,38,branco,Ensino Superior,São Paulo,13.0,Contabilidade,Analista Júnior,25.0
9175,Masc,22,pardo,Pós graduação,São Paulo,1.0,Desenvolvimento de Produtos,Estagiário,21.0
9176,Masc,34,pardo,Doutorado,Rio Grande do Norte,4.0,Operações,Analista Júnior,30.0
9177,Masc,22,pardo,Ensino Superior,Santa Catarina,6.0,TI,Analista Sênior,16.0
9178,Masc,40,pardo,Pós graduação,Pará,4.0,Marketing,Gerente,36.0
9179,Masc,25,pardo,Ensino Superior,Roraima,2.0,Recursos Humanos,Analista Pleno,23.0
9180,Masc,28,branco,Ensino Superior,Piauí,3.0,Desenvolvimento de Produtos,Analista Júnior,25.0
9181,Masc,31,pardo,Pós graduação,Amazonas,7.0,Marketing,Analista Júnior,24.0
9182,Masc,21,branco,Mestrado,Rio de Janeiro,4.0,Compras,Analista Júnior,17.0
9183,Fem,34,pardo,Mestrado,Santa Catarina,5.0,Recursos Humanos,Estagiário,29.0
9185,Masc,27,pardo,Doutorado,São Paulo,2.0,Recursos Humanos,Analista Júnior,25.0
9186,Masc,34,pardo,Mestrado,Mato Grosso do Sul,1.0,Compras,Analista Júnior,33.0
9187,Masc,38,pardo,Doutorado,Rio de Janeiro,2.0,Marketing,Estagiário,36.0
9188,Masc,35,branco,Ensino Superior,Sergipe,5.0,Marketing,Gerente,30.0
9189,Masc,46,branco,Doutorado,Paraná,6.0,Operações,Analista Pleno,40.0
